,Unnamed: 0,Title,Article,Url,bool
742,744,$4 Million Available for Digitization in 2015 Application Deadline is April 30th Let’s Apply Together!,"Internet Archive wants to partner with you to bring your ‘Hidden Collections’ into the public domain and become part of a global digital library! The Council on Library and Information Resources (CLIR) with generous support from the Andrew W. Mellon Foundation has launched Digitizing Hidden Special Collections and Archives: Enabling New Scholarship through Increasing Access to Unique Materials. This competition will award up to $4 Million to institutions, consortia and collaborative groups to digitize and provide access to collections of rare and ephemeral material with high scholarly value. CLIR endeavors that “Digitizing Hidden Collections will enhance the emerging global digital research environment in ways that support new kinds of scholarship for the long term,ensuring that the full wealth of resources held by institutions of cultural memory becomes integrated with the open Web” (http://www.clir.org/hiddencollections/about-the-program).The focus of these grants is to bring entire collections into the public domain,while promoting strategic partnerships and best practices for ensuring preservation and accessibility that is both stable and enduring. Grants of between $50,000 and $250,000 for a single-institution project, or between $50,000 and $500,000 for a collaborative project may be sought for work beginning between January 1st and June 1st, 2016 and be completed by May 31st, 2019. (http://www.clir.org/hiddencollections/applicants) How Can the Internet Archive Digitization Team Help?  Let’s Cooperate on Your Grant Together – marry your great content with our end-to-end digitization skills to get your content up online safely and inexpensively. We offer a Total Digitization Solution. Starting with non-destructive image capture, to storage and preservation, and ending with online discovery and access, our digitization solution saves you from having to worry about these details. Translatable Metadata. Our existing relationship with Digital Public Library of America provides a possible route for your materials to join DPLA’s growing national collection. Our Global Team Digitizes over 1000 eBooks and items every day. No need to reinvent the wheel. With our experience, training and engineering skills, we supply an end-to-end solution that allows our library partners and content contributors to focus on developing their collections, not on the back end details. For those new to digitization, we have the skills to help you avoid the common and costly mistakes of starting up a project. We Don’t Just Digitize Books! Over the last decade, our format capabilities have expanded to: archival finds/ ephemera; microfilm and microfiche; audio; film and video; TV News; software and web. Let’s also apply together for grants to digitize other formats! Many of Our Partnerships Have Been Consortial. We are proud to have driven projects for the Boston Library Consortium (BLA), LYRASIS, Consortium of Academic Libraries in Illinois (CARLI), Biodiversity Heritage Library and Ontario Council of University Libraries (OCUL), among others. This means collections can be contributed by more than one institution, with funding issued centrally and distributed locally. Far-flung Collections Come Together With Internet Archive. Our collections gather material from international contributors in one place; in the public domain. In some cases this has meant repatriating material digitally across great distances. Highlights include collections from the Medical Heritage Library, Biodiversity Library and Genealogy (in collaboration with FamilySearch). Preparing Your Grant—What can Internet Archive Do?  Large and Small-Scale Digitization Capabilities. Take advantage of our experience working with collection sizes – ranging from hundreds of thousands of items to unique collections with only dozens of one-of-a-kind monographs. We Can Tailor The Project to Your Needs. Having worked with over 1275 content providers during the last decade, our processes can be adjusted to meet your requirements. Our Equipment and Software has been tested and Proven. Our non-destructive digitization process can be done inside your library by IA staff, or in one of our regional centers. The images can even be captured by you! We have a new Table Top Scribe system that can be purchased if your institution wishes to do the image capture in-house. It is portable, easy to use, and uploads material directly to archive.org. Our service package provides the technical back-end processes including preserving and ‘future-proofing’ your digital data 25 years, AND organizing your collections online so they can be discovered and used for scholarly research. Our Digitization Specifications Have Become the De Facto Library Standard. Over 1,500 global libraries have used our services to digitally preserve, and importantly, make their material accessible. Our partners include 25 of the top 30 largest research and national libraries in North America. Our Staff is located in 33 Locations, Including 26 Sites in North America. With this geographic footprint, your materials don’t have to travel far if you choose to have it digitized in one of our specialized digitization centers. This also provides opportunities to submit a grant proposal where the content might be located in 2 or 3 different libraries. Let’s think big and make collections vital for scholarship and cultural heritage available to the world! Want to know more? Attend the the upcoming webinars for applicants on February 4th and March 4th, 2015 from 2-3pm Eastern Time. (https://clir.adobeconnect.com/_a960001693/hiddencollections/)—looking forward to the resulting conversations, and we hope to see you there! For more information about working with Internet Archive, contact Robert Miller.",https://blog.archive.org/2015/02/,True
751,753,Crusading librarian for openness passes: Cathy Norton,"A live wire in the library field, and a firebrand for openness, Cathy Norton helped keep libraries free and open during this current digitization wave. Fun and opinionated, we learned that she had the background and evidence to make the bold statements she did–  keep the library materials free and open. Cathy played a very important role in the development of our Book Digitization project in it’s early years. These were years when the future of book digitization’s growth and it’s public access was not certain. She stood up to the biggest tech companies; she took on publishers, she badgered research libraries to be broader than their local agendas and, at the end of the day, made a difference. Cathy remained contemporary, relevant and vocal up to the very end. I (brewster) was grateful when I would sail Woods Hole and show up with bags of laundry and a salty demeanor, she would be welcoming and helpful.   Always up for an adventure, she had a firm idea of the world she was trying to build. On behalf of the Digital Readers everywhere, the Internet Archive would like to want to raise a digital book to Cathy Norton, a champion of open knowledge, a positive force for collaboration and just a truly fun person who was up to take on any challenge related to moving libraries and public access forward. Thank you Cathy for what you helped create! With celebration and sadness, The Internet Archive, Brewster Kahle, Robert Miller, and the Open World Here is the obituary that appeared for Cathy. With sadness, the MBL notes the passing of former Library Director, Catherine N. Norton, who died peacefully at home after a battle with cancer. Cathy graduated from Sacred Hearts Academy, Fairhaven, MA, Regis College, Weston MA, and taught psychology at Chamberlane Jr. College while at Boston College graduate school more than fifty years ago.   She and her husband Thomas J. Norton moved to Falmouth for the “summer” but never left. She is survived by her 4 children whom she idolized and were with her when she passed, Dr. Margaret Molly Norton, Michael Norton, Kerrie Norton Marzot, and Thomas “Packy” Norton; and her grandchildren: Buddy Norton Estes, Toby Marzot, Drew Norton, Kate Norton, Hailey Norton, Roberto Marzot, and Julietta Marzot. Cathy was active in community affairs. She served on the Falmouth school committee in the eighties and early nineties as chair and vice chair, was a town meeting member, and most recently represented Falmouth on the Steamship Authority board. She was instrumental in naming the new vessel “Woods Hole” that will be serving the islands from the Mainland. Cathy lived for her family, friends, fun, faith and flowers. She remained long time friends with classmates from grammar school all the way through graduate school and showed how much she valued their friendship. In her professional life at the Marine Biological Laboratory she helped build international networks that spread digital information freely to countries that needed it from South America, to Africa, to Europe, and all the countries in between. A proponent of open access, she loved to travel to these countries and spread the word about the Biodiversity Heritage Library Project. As President of the Boston Library Consortium she helped form a group of libraries that worked with the Internet Archive to digitize open access books and journals, making them available to anyone with an internet connection. Cathy had a flair for life, and her tremendous energy and can-do attitude guided her more than 30-year career at the MBL. Cathy came to the MBL in 1980 as a member of the MBLWHOI Library staff and earned a Masters in Information Science from Simmons College in 1984. In 1991, as the electronic frontier began to enhance information access, Cathy embraced change to become the MBL’s first Director of Information Systems. In 1994, she was appointed Library Director and became a leader in promoting the digital library and open access. During her tenure she spearheaded the development of uBio, a digital biodiversity database that served as a foundation for the Encyclopedia of Life project. She helped develop an innovative Biomedical Informatics course sponsored by the National Library of Medicine designed to enable biomedical researchers and practitioners to embrace the power of technology. Cathy was also a founding member and served as Chairman of the Biodiversity Heritage Library, a worldwide collaboration of libraries and museums making biodiversity literature freely available. In 2011 Cathy retired as MBLWHOI Library Director and was named Library Scholar. Beyond the MBL, Cathy was a Justice of the Peace for 39 years, marrying many happy couples on the beaches and back porches of Cape Cod. Everyone who knew her has a “Cathy story” – how she inspired them with a project, connected them with another collaborator, worked her “magic” to make the seemingly impossible a reality, or made them laugh, especially with stories of weddings she presided over as a Justice of the Peace. The MBL has established an endowed fund in Cathy’s honor, and its flag will be lowered in her memory. The family has requested that in lieu of flowers, please make donations to the Catherine N. Norton Endowed Fellowship at the MBL, www.mbl.edu/research/norton-fellowship. A memorial service will be held on Saturday, December 27 at 11 AM at St. Patricks church on Main Street in Falmouth.",https://blog.archive.org/2014/12/,True
752,754,"Lost Landscapes of San Francisco: Fundraiser Benefitting Internet Archive — Friday, December 19, 2014","Rick Prelinger’s Lost Landscapes of San Francisco is back for one final performance this year!   Now you can catch this perennially sold-out show and your ticket donation will benefit the Internet Archive, a nonprofit digital library which hosts the Prelinger Collection. Please give generously to support the effort.  Friday, December 19, 2014 6 pm Reception 7:30 pm Film 300 Funston Ave. San Francisco, CA 94118 Get tickets here!  This year’s LOST LANDSCAPES brings together familiar and unseen archival film clips showing San Francisco as it was and is no more. Blanketing the 20th-century city from the Bay to Ocean Beach and the Presidio to Bayview, this screening includes San Franciscans at work and play; early hippies in the Haight; a highly privileged walk on the unfinished Golden Gate Bridge; newly-discovered images of Playland and the waterfront; families living and playing in their neighborhoods; detail-rich streetscapes of the late 1960s; peace rallies in Golden Gate Park; 1930s color images of a busy Market Street; a selected reprise of greatest hits from years 1-8; and much, much more. As usual, the viewers make the soundtrack — audience members are asked to identify places and events, ask questions, share their thoughts, and create an unruly interactive symphony of speculation about the city we’ve lost and the city we’d like to live in. The film begins at 7:30 pm and is preceded by an informal reception that begins at 6:00 pm.",https://blog.archive.org/2014/12/,True
755,757,430 Billion Web Pages Saved….Help Us Do More!,"Dear Friends, Today we launch our End-of-Year Campaign.  Once a year, I ask all of you to keep the Internet Archive going and growing stronger.   Please help us reach our goal of raising $1.5 million by the end of the year.  Your support will help pay for servers, bandwidth and our dedicated staff. I founded the Internet Archive as a non-profit with a huge goal:  to give everyone access to all knowledge—the books, web pages, audio, television and software of our shared human culture. Forever. Lan Zhu, a scanner at Internet Archive, at the Table Top Scribe. Zhu can scan a 300-page book in thirty minutes. Since 2005, the Internet Archive has digitized over 2.4 million books. Together we are building the digital library of the future. A place where we can all go to learn and explore. At the Internet Archive, we’ve preserved 430 billion web pages. People download 20 million books on our site each month. We get more visitors in a year than most libraries do in a lifetime. The key is to keep improving—and to keep it free. That’s where you can help us. For the cost of buying a book, you can make a book permanently available for the next generation. Please consider donating $10, $25, $50 or whatever you can afford  to support the Internet Archive before the end of this year. It’s is a small amount to inform millions. Help us do more. I promise you, it’s money well spent. Thank you, Brewster Kahle Founder, Digital Librarian Internet Archive Photos by David Rinehart/Internet Archive",https://blog.archive.org/2014/12/,True
756,758,Partnership Promotes Jobs and Builds Free Global Library,"As part of their Building Libraries Together initiative the Internet Archive is testing a new socially-responsible jobs model with Bay Area Rescue Mission (BARM) of Richmond, California. The Internet Archive has been digitizing books for nearly 10 years, but needed help reaching a goal of 10 million eBooks. “We had so much high value content that needed to be digitized, but not enough staff to do the work”, explains Robert Miller, Director of Digital Books and Media. “We wondered how we could make our problem someone else’s solution.” BARM offers a ‘Healthy Living’ addiction recovery program, where over 350 men and women work in a residential setting designed to move them towards self-sufficiency and independent living. The challenge for the staff at BARM is that most of their graduating clients lacked the job skills and professional résumé required for securing a job. Internet Archive can offer job skills and a work history. A conversation between Miller and Tim Hammock, Vice-President of the Bay Area Rescue Mission ensued and the Work Transition Program was born. Candidates for the Internet Archive Work Transition Program are men and women from BARM who have completed a 12-month sober living, drug counseling or domestic abuse crisis program and are ready to re-enter the job market. This group often lacks relevant job skills, recent work experience, interpersonal and work relationship skills, self-confidence and, a résumé that a national or local employer would find compelling enough to grant an interview. The curriculum for the Internet Archive Work Transition Program lasts 9 months and focuses on ‘Learning-to-Work’. This three-phase program was based on lessons learned from the 600+ staff that the Archive has hired over the past 8 years. From these lessons, a program of progressive responsibility, constant feedback and a merit badging system was built to meet this challenge. Miller notes that this is not a make-work program. The work is substantive and needs to be completed to help get content online to share with the global community. “The Internet Archive Texts collections have over 20 million downloads each month and the material digitized by the team maintains our high standard of quality.”  To ‘grease the skids’ for the Work Transition Program graduates, Hammack and Miller contacted local companies, explaining that the program was not a handout and they weren’t looking for charity. They simply asked for a commitment from employers to grant the graduate an interview. Upon reviewing the program goals and expectations, local businesses including UPS, San Francisco Public library, Costco and others signed on. The first class graduates in February 2015, but already two of the candidates have secured part-time employment. Hammack is thrilled with the program, adding that “We take people on the worst day of their lives and help them achieve dignity, learn healthy living habits, while getting clean and sober. The Work Transition Program continues this path to recovery by helping them earn a job; a huge accomplishment!”   Special thanks to the teams at Internet Archive: Jesse Bell Digitization Coordinator, and Antoine McGrath, Work Transition Supervisor, and at Bay Area Rescue Mission, headed by Tim Hammack ,Vice- President of Operations. For more information about the program, contact Robert Miller.",https://blog.archive.org/2014/11/,True
760,762,"Lost Landscapes of San Francisco: Fundraiser Benefitting Internet Archive — Friday, December 19, 2014","Rick Prelinger’s Lost Landscapes of San Francisco is back for one final performance this year!   Now you can catch this perennially sold-out show and your ticket donation will benefit the Internet Archive, a nonprofit digital library which hosts the Prelinger Collection. Please give generously to support the effort.  Friday, December 19, 2014 6 pm Reception 7:30 pm Film 300 Funston Ave. San Francisco, CA 94118 Get tickets here!  This year’s LOST LANDSCAPES brings together familiar and unseen archival film clips showing San Francisco as it was and is no more. Blanketing the 20th-century city from the Bay to Ocean Beach and the Presidio to Bayview, this screening includes San Franciscans at work and play; early hippies in the Haight; a highly privileged walk on the unfinished Golden Gate Bridge; newly-discovered images of Playland and the waterfront; families living and playing in their neighborhoods; detail-rich streetscapes of the late 1960s; peace rallies in Golden Gate Park; 1930s color images of a busy Market Street; a selected reprise of greatest hits from years 1-8; and much, much more. As usual, the viewers make the soundtrack — audience members are asked to identify places and events, ask questions, share their thoughts, and create an unruly interactive symphony of speculation about the city we’ve lost and the city we’d like to live in. The film begins at 7:30 pm and is preceded by an informal reception that begins at 6:00 pm.",https://blog.archive.org/2014/11/,True
761,763,Inviting the Internet Over to Play,"At our Annual Event last week, the Archive announced a variety of new projects and plans, including our new beta interface, our compact book scanner, and our progress in tracking political ads on television. The event (full video is here) went very well, with lots of activities and social gathering before and afterwards, and included the first public unveiling of our newest project, the Internet Arcade. Photo by Kyle Way It was obvious we were on to something – the smallish room with the two stations set up to play emulated arcade games from the collection was constantly packed. Players young and old tried out classic video games, including parents showing their children games they’d played in their own teenage years. All of it was running off the Archive’s own web pages through standard web browsers, with no special plug-ins – and it held up well. We even tracked high scores.  The party, of course, was just the beginning – over the weekend, we quietly announced that the Internet Arcade was available through the main site. With over 900 arcade machines in the collection, most every major machine released between 1976 and 1988 was included. (The emulation system we use, JSMESS, is a Javascript port of a long-running emulation project called MESS/MAME, which has had hundreds of contributors over the years – we salute them.) After an initial tweet or two, the Arcade’s existence went from a mention by Waxy and Laughing Squid, to sites like Hacker News and Mashable, and from there it hit larger and larger audiences. Within a few hours news had spread to a whole range of sites, including Joystiq, The Verge, Engadget, CNN, PC World, Gizmodo, Ars Technica… and, well, let’s just say a very large amount of sites were reporting on this story. And that’s when the world showed up. We’re still counting, but we know hundreds of thousands of people came, many of them all at once, to play. And as these thousands of curious visitors and first-time callers came to the Archive to try out our collection, minor inefficiencies became showstoppers and the site was temporarily crushed. Our brave administration team persevered, repairs were made, and the site settled in for the new reality: Everything’s fine and normal… then we crash and fix things… and WOW that’s a lot of new visitors! This crush of new visitors are coming to the Internet Archive, possibly for the first time ever, and we welcome them with open arms. After all, that’s what we were founded for –  our stated purpose is to function as the Internet’s Library, with stored websites, digitized texts, music, movies and software.  It’s our mission as a non-profit library: make as much of culture and information available to as many people as possible. You can lose a workday or a whole winter in our virtual stacks, and our users often do. Meanwhile, the story continues to have legs, appearing in newspapers, on radio shows, video podcasts, and message boards around the world. And then we made it to TV news:  So now that we have (apparently) the world’s attention… ahem ahem.. Even we don’t know where this story is going to lead. But one thing is sure – video games and software are as important a part of history and culture as books, movies and music have been in the past.  And we’re dedicated to bringing all of this to you, the Internet. Sure, it can be a bit surprising when the entire internet comes over to play, but we wouldn’t have put out the welcome mat if we didn’t want you to visit. As a non-profit, we depend heavily on user donations to stay afloat – we even take Bitcoin and subscriptions. Keeping 20 petabytes of information flowing, fast and free, is what we’re working on day and night and the positive messages and feedback we’ve gotten this past week (and over the years) tell us we’re doing the right thing. The JSMESS emulation project is one of many open-source projects the Internet Archive is involved with, and while a lot of it is fun and games we’ve got a serious side too, gathering up disappearing web resources and important historical events into our archives to preserve for next generations. We hope that after you relive your childhood or live out a second new one, you’ll stick around and see what else we have here. It’s quite a place. Game on!",https://blog.archive.org/2014/11/,True
762,764,Redesigning Archive.org,"Last week we announced a new beta version of the archive.org site.  The beta is the first step toward inviting people to participate in building libraries together. 1997 2000 2001 2002 2005 2014 2014 beta site Why redesign the site? The Wayback Machine was launched in 2001, and the current look of the site was debuted in 2002 when we added movies, texts, software, and music.  There have been minor design changes and we’ve added features over the years to make the library materials more usable, but the current interface has just accumulated over time.  We have not “rethought” the site in a holistic way in the past 12 years. A lot has changed since 2002, for the Internet Archive and on the web.  In 2002 the archive contained 5,000 non-Wayback items, about half movies from the Prelinger Archive and half live music concerts from the Etree.org community with a few books and pieces of software sprinkled in. Those 5,000 files added up to about 3 terabytes of data.  Today we have more than 20 million media items that add up to about 10,000 terabytes of data (that’s not including 435 billion saved web pages that take up an additional 10,000 terabytes of space). As we added more stuff to the archive, people came to visit.  We ended 2002 with about 9,000 registered users.  Today we have just a hair under 2 million registered users, and around 2.5 million individuals use the library materials every day. Having thousands of movies available on the Internet in 2002 was actually pretty rare (remember, Youtube didn’t exist until 2005). Those 5,000 media items couldn’t be played on our site – you had to download them to your own computer to watch or listen. It was very difficult to add your own files to the Internet Archive – and who would have had the bandwidth to do it anyway?  In 2002 only 21% of U.S. homes had “high speed” internet connections.  High speed back then meant 200 kb per second. [1] And of course, we can’t forget mobile. About 20-30% of our users today are on mobile devices, and the current web site is not serving them well. Over the years the archive has grown immensely in terms of material and patrons. Our mission is Universal Access to All Knowledge.  And we think we can do better both with Access and with gathering All Knowledge if we have new tools and a better interface for the site. Why this interface? We started talking about the redesign in January of this year.  (Well, honestly we’ve been talking about it since 2006, but this was the first serious, archive-wide project.) First we found a wonderful Creative Director, David Merkoski, and hired a great designer, Kristen Schlott.  We interviewed people, both users of the archive and people who had never heard of us, and asked them questions about how they use media. We examined how our site was being used, and talked about the intricacies and complications that come with archiving 20 million disparate things. We researched how other sites deal with large amounts of media. We used our current collections and use cases to understand how different designs would perform. Our lead developer, Tracey Jaquith, built prototypes and we user tested them. We talked to some of our power users and partners about our plans and showed them the prototype to get feedback. We had a LOT of meetings. Idea clustering after user interviews During this process we realized that we needed to find a way to open the archive up to more participation.  The Internet Archive has built some important and useful collections, both with partners and on our own.  We digitize 1,000 books per day.  We archive 1 billion URLs every week.  We capture television 24 hours per day, every single day.  But there is a lot of media out there in the world, and we can’t save all of it for the future without the help of experts. Who are the experts?  You!  There are some amazing collections of media in the archive, out on the web, and sitting around on shelves and in basements that have been created by the people who know and care the most about saving those things and making sure their collections are complete and well described.  We want to create a place for those people to build communities around their interests where they can safely store these amazing collections and show them to as many people as possible.  If we all work together, we can create the most useful library the world has ever seen. WHEN!? Today the beta has the same basic functions as the current site, with some great additions: more visual cues to help you find things, facets on collections to quickly get you where you want to go, easy searching within collections, user pages, and many more.  We think it’s already an improvement over the current site – otherwise, we wouldn’t be showing it to you yet! But the tools that will allow you to create your own collections and collaborate with others are still being built.  These features will be released in stages so that we can test them out in the beta and see how they work for people.  We will use feedback from patrons – both what you tell us, and the usage logs for the beta – to make decisions about how things will evolve. (Don’t worry, we aren’t keeping IP addresses — the beta respects user privacy.) When you’re in the beta, you’re going to run into things that might not work quite the way you expected, or that have suddenly changed since you used them yesterday. Sometimes it will be slow or you’ll find bugs. New things will appear, and other things may disappear. New tools will suddenly start working. We hope that for our intrepid beta users, this will be part of the fun. (Because we certainly think it’s fun!)  What new things are coming? To some extent, this remains to be seen.  We will in part make decisions based on how the beta is used, so please use it! Our current ideas include: speeding up the site; allowing patrons to create their own collections; improving accessibility for the print disabled, adding ways for patrons to collaborate around collections and items, etc. There’s a lot more to come.  We hope you will explore all of these new options with us, and help us build the library.  If you would like to give us feedback, please write to us at info at archive dot org, or leave comments here.",https://blog.archive.org/2014/11/,True
766,768,Building Libraries Together: New Tools for a New Direction,"(NYtimes on this announcement, video of talks) Let’s work together to save all human knowledge.  Today the Internet Archive is announcing a new beta site and new tools to encourage everyone to lend a hand. Prototype Table Top Scribe for scanning books We were founded in 1996 as an archive OF the Internet; we saved web pages and made them available through the Wayback Machine starting in 2001. In 2002 we became an archive ON the internet when we began digitizing and hosting movies, books, TV, music and software by working closely with libraries and online communities. Much of the work of building the current archive has been done by us and a relatively small number of selected partners. Today marks a change in direction. Listening Room We are creating new tools to help every media-based community build their own collections on a long term platform that is available to the entire world for free. Collectors will be able to upload media, reference media from other collections, use tools to coordinate the activities of their community, and create a distinct Internet presence while also offering users the chance to explore diverse collections of other content. In this future, communities and libraries will take the central role in building collections, leveraging the tools and storage of the Internet Archive. Political campaign pilot interface Still in its early development, the Internet Archive is looking for feedback and help in this new direction.  Shaping these tools will be a joint process with our library and community partners. Introducing new tools today, with further developments to come:   Table-top book scanner that works with back-end Archive technology and staff to create beautiful online books   Beta preview of archive.org  Free public listening room for our fledgling music project, which is just starting to work with labels, archives, researchers, and music lovers to preserve our cultural heritage TV political campaign commercials pilot interface to help journalists and bloggers view money-flows, bringing this archive into immediate cultural relevance Web-archiving powered by over 1,000 librarians who are curating 3,000 searchable subject collections, including Ebola and mid-term election sites Beta preview of our new website that will put users front and center to build compelling libraries together  The Internet Archive needs your help to create and use these tools.   Your donations of time, money, digital and physical materials can help us Build Libraries Together.",https://blog.archive.org/2014/10/,True
767,769,Building Music Libraries,"The Internet Archive is working with partners to preserve our musical heritage. The music collections started 8 years ago with the etree.org live music recordings and grew when we started hosting netlabels. Scanning an LP cover Now through new efforts and partnerships we have begun to expand and explore the music collections further.  We are working with researchers, record labels, collectors, internet communities and other archives to gather music media, build tools for preservation and expand metadata for exploration. We have already made tremendous progress. We have archived millions of tracks, we are working with the Archive of Contemporary Music to digitize portions of their extensive collections of physical media, the MusicBrainz.org community has provided meticulous metadata, and researchers from university programs have begun to analyze the music. Listening Room A prototype “listening room” in the Internet Archive’s building in San Francisco is available free to the public to listen to the full musical holdings.  Access to these collections will also be provided to select computer science researchers via a secure “virtual reading room” in our data center.  As tools and the collections grow, we will offer everyone access to the metadata to help them explore, and then offer links to commercial sites for listening or purchasing. We invite interested people to participate: Archives. The Internet Archive and the Archive of Contemporary Music in New York have started digitizing ACM’s holdings with consistent, high quality, standards-based methods to build a scalable workflow.  We welcome other archives with similar projects, or who would like to help.  “Digitizing our large physical collections is an important step for our archive to allow others to learn from this deep legacy,” said Bob George, Director of the Archive of Contemporary Music, NYC. Digitizing CDs at the Archive of Contemporary Music Collectors.  Digitize, donate, or lend material for digitization.  Improve metadata or provide context to help others understand the depth and cultural relevance of these collections.  “Recycled Records is happy to have directed the donation of many thousands of LPs to the Internet Archive to help with their projects and for the love of music,” Bruce Lyall, proprietor of Recycled Records. Labels.  Preserving a complete collection of everything published by a label is best done by or with the record label.  We would like to work with labels to get their releases archived and properly cataloged.  “The upcoming Music Libraries program continues the very work that enables our label, and the musicians who record for us, to bring the music of earlier times to audiences today. We are proud to participate in a tradition of preservation that has brought joy to so many through music.”  said David Fox, Co-founder of Musica Omnia. Cataloging services.  Commercial and non-commercial cataloging services can participate by making sure there are proper links from and to these collections.  The musicbrainz.org open, community-created catalog has already been very helpful.  Commercial vendors and streaming services.  Links from these collections to commercial services can help users buy and listen to full tracks.  These services might have valuable metadata as well that can help users navigate. Musicians and bands.  Please create more great works that libraries can preserve and provide access to.  We would like to hear your ideas about making the site useful for both musicians and the general public. Researchers, historians, and music lovers.  Annotate, organize, datamine, and surface music in the collections, and help us preserve those works not yet in the collections.  “Access to a comprehensive archive of commercial music audio is the key missing link for research relating signal processing to listener behavior,” said Daniel Ellis, professor at Columbia University.  By analyzing the rhythms, keys, instruments, and genres, researchers will help create more complete metadata and aid discovery. Looking to the future, we hope to expand these shared music collections by uniting the work done by other archives and collectors.  By bringing all of this music and its metadata into a shared library, we hope to bring the richness of our musical heritage to people all over the world. Visit the Listening Room Internet Archive 300 Funston Ave San Francisco, CA 94118 Hours: Fridays from 1-4pm, or by appointment. If you would like to participate in any way, please email us.",https://blog.archive.org/2014/10/,True
768,770,Archive of Contemporary Music and the Internet Archive Team up to Create a Music Library,"When the personal record collection of music producer Bob George hit 47,000 discs, he knew something had to be done.  “I wanted to give them away, but they were mostly punk, reggae and hip-hop,” he recalled, “and no established library or archive was interested.” The only thing to do, it would seem, was to turn his collection into a non-profit archive in New York called the ARChive of Contemporary Music.  29 years later, the ARC is one of the largest popular music collections in the world, with some three million sound recordings, 19,000 music-related books, and millions of photos, press kits and artifacts.  Now this rich musical resource—used primarily by musicologists and the entertainment industry—is teaming up with one of the largest digital libraries in the world, the San Francisco-based Internet Archive, to create a music library that will preserve and provide researcher access to a wide range of music and the rich materials that surround it. Powered by teams of volunteers, the two archives are partnering to digitize CDs and LPs and then use audio fingerprinting to match tracks with metadata from catalogs and other services.  Using Internet Archive scanners, the ARC is digitizing its books and photographs at its New York facility.  When complete, this music library will be a rich resource for historians, musicologists and the general public. Listening Room Starting today, the public can listen to millions of tracks for free, including many that are not available in Spotify or iTunes, at the Internet Archive’s new listening room in San Francisco.  “The Internet Archive has allowed us to move forward at unprecedented speed, originally with book scanning and now with the digitization of a wide range of audio formats,” said Bob George.  “The physical records from around the world that the ARC has archived are a unique treasure,” said Brewster Kahle, founder and digital librarian of the Internet Archive. “Soon these records will be studied in new ways because they will be digital as well.” Since 1985, George, the ARC’s co-founder and director, has run the organization in Tribeca, New York City, supported by friends in the music industry including Paul Simon, David Bowie and Nile Rodgers.  The Rolling Stones guitarist Keith Richards endows a collection of blues and R&B recordings there. Filmmakers Martin Scorsese and Jonathan Demme stop by when trying to track down hard-to-find songs.  Yet for most of its almost three decades, the ARC has been a decidedly “analog” experience:  records, CDs and cassette tapes line its walls; to experience a song you usually have to drop a needle into a pristine vinyl groove.  The collaboration with the web-based Internet Archive represents a new direction.  “We feel that our primary mission, to collect and preserve this material, is near completion,” said Bob George. “Now we are seeking ways to allow greater access to this incredible collection.” Scanning an LP cover The Internet Archive may be best known for the 435 billion web pages in its Wayback Machine, but this digital library has always been a place where live music collectors go to preserve concerts on the web.  Its audio collections include some 130,000 live concerts by bands such as the Grateful Dead, Jack Johnson and Smashing Pumpkins—many with more than a million plays. Recently, the ARC shipped 46,000 seventy-eight rpm recordings to the San Francisco-based non-profit, and has donated tens-of-thousands of long-playing records. Music labels Music Omnia and Other Minds are making their entire collections searchable on www.archive.org, in part because the Internet Archive is one of the few online platforms that preserves audio, texts, musical manuscripts, photos and films and makes them accessible forever, for free. The Internet Archive listening room is now open to the public for free on Fridays from 1-4 pm, holidays excepted, and by appointment at 300 Funston Avenue, San Francisco, CA.  Those interested in donating physical music collections to the ARC or Internet Archive should contact info@arcmusic.org or donations@archive.org.",https://blog.archive.org/2014/10/,True
771,773,Invitation to the Internet Archive Annual Event,"Join us at internet archives annual celebration October 28th, 2014. Building libraries together. At the internet archive, we are building digital libraries for the future. But we can't do it alone. That's why we're creating new tools so you can build libraries with us. Come try these Hands-On demos: listen to audio in our new public listening room. Play video games from the 1980s. Scan a book on the next generation scanner. Explore new tools for TV news, Archive-it and archive.org. enjoy food, wine and presentations of more new stuff. Please join us at the internet archives biggest event of a year! It's free! Internet archive 300 Funston avenue, San Francisco. Tuesday, October 28th 6 to 9pm. 6:00pm cocktails, hands-on demos. 7:15pm presentation begins. 8:00 p.m. dessert, coffee and Hands-On demos. For more info: 415-561-6767. Yes, I'd like to attend.",https://blog.archive.org/2014/10/,True
